student_id,year,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
12235,2017,Fall,Math,221,49,2,5
12236,2017,Fall,Math,194,56,3,12
12248,2017,Fall,Math,198,90,4,9
12260,2017,Fall,Math,237,83,4,3
12291,2017,Fall,Math,134,34,2,20
12317,2017,Fall,Math,213,19,1,5
12321,2017,Fall,Math,214,25,2,6
12339,2017,Fall,Math,188,38,2,12
12349,2017,Fall,Math,209,98,4,6
12356,2017,Fall,Math,189,73,3,11
12359,2017,Fall,Math,124,14,1,23
12366,2017,Fall,Math,146,65,3,18
12367,2017,Fall,Math,168,74,3,19
12376,2017,Fall,Math,183,25,2,13
12396,2017,Fall,Math,140,50,3,19
12399,2017,Fall,Math,230,53,3,4
12406,2017,Fall,Math,208,20,1,6
12440,2017,Fall,Math,175,88,4,17
12472,2017,Fall,Math,200,72,3,11
12473,2017,Fall,Math,129,23,1,21
12522,2017,Fall,Math,173,28,2,14
12526,2017,Fall,Math,210,98,4,6
12528,2017,Fall,Math,156,41,2,22
12531,2017,Fall,Math,115,5,1,25
12535,2017,Fall,Math,186,33,2,12
12548,2017,Fall,Math,196,15,1,10
12562,2017,Fall,Math,145,15,1,25
12564,2017,Fall,Math,213,19,1,5
12575,2017,Fall,Math,194,25,2,10
12590,2017,Fall,Math,137,42,2,20
12610,2017,Fall,Math,178,42,2,13
12611,2017,Fall,Math,126,1,1,30
12624,2017,Fall,Math,151,77,4,17
12663,2017,Fall,Math,124,14,1,23
12666,2017,Fall,Math,220,47,2,5
12670,2017,Fall,Math,196,61,3,11
12711,2017,Fall,Math,187,35,2,12
12722,2017,Fall,Math,164,11,1,16
12727,2017,Fall,Math,193,81,4,10
12739,2017,Fall,Math,180,19,1,13
12762,2017,Fall,Math,204,10,1,6
12786,2017,Fall,Math,130,25,2,21
12795,2017,Fall,Math,203,49,2,10
12815,2017,Fall,Math,180,48,2,13
12841,2017,Fall,Math,219,87,4,9
12859,2017,Fall,Math,218,42,2,5
12868,2017,Fall,Math,192,79,4,10
12877,2017,Fall,Math,159,50,3,21
12884,2017,Fall,Math,147,68,3,18
12890,2017,Fall,Math,172,7,1,14
12892,2017,Fall,Math,145,15,1,25
12915,2017,Fall,Math,146,65,3,18
12977,2017,Fall,Math,190,75,4,10
12987,2017,Fall,Math,192,50,3,12
13016,2017,Fall,Math,120,9,1,23
13023,2017,Fall,Math,227,46,2,4
13051,2017,Fall,Math,162,58,3,21
13054,2017,Fall,Math,119,8,1,24
13055,2017,Fall,Math,185,62,3,11
13071,2017,Fall,Math,200,72,3,11
13106,2017,Fall,Math,220,37,2,5
13122,2017,Fall,Math,191,47,2,12
13146,2017,Fall,Math,140,50,3,19
13151,2017,Fall,Math,212,52,3,10
13193,2017,Fall,Math,174,86,4,18
13200,2017,Fall,Math,163,61,3,20
13239,2017,Fall,Math,195,13,1,10
13240,2017,Fall,Math,191,77,4,10
13255,2017,Fall,Math,188,13,1,11
13266,2017,Fall,Math,185,62,3,11
13296,2017,Fall,Math,196,61,3,11
13305,2017,Fall,Math,177,13,1,13
13404,2017,Fall,Math,204,81,4,10
13421,2017,Fall,Math,207,38,2,10
13437,2017,Fall,Math,169,19,1,15
13439,2017,Fall,Math,219,35,2,5
13443,2017,Fall,Math,146,65,3,18
13460,2017,Fall,Math,144,60,3,18
13465,2017,Fall,Math,193,81,4,10
13480,2017,Fall,Math,189,41,2,12
13530,2017,Fall,Math,140,8,1,26
13549,2017,Fall,Math,179,45,2,13
13557,2017,Fall,Math,136,39,2,20
13558,2017,Fall,Math,192,50,3,12
13560,2017,Fall,Math,196,87,4,9
13566,2017,Fall,Math,220,31,2,4
13638,2017,Fall,Math,168,74,3,19
13643,2017,Fall,Math,177,39,2,13
13664,2017,Fall,Math,185,30,2,13
13672,2017,Fall,Math,192,9,1,10
13676,2017,Fall,Math,211,26,2,6
13680,2017,Fall,Math,197,4,1,7
13709,2017,Fall,Math,165,12,1,16
13712,2017,Fall,Math,202,46,2,10
13718,2017,Fall,Math,140,50,3,19
13722,2017,Fall,Math,206,97,4,7
13750,2017,Fall,Math,199,91,4,8
13773,2017,Fall,Math,199,69,3,11
13777,2017,Fall,Math,122,12,1,23
13798,2017,Fall,Math,196,61,3,11
13811,2017,Fall,Math,198,90,4,9
13816,2017,Fall,Math,227,54,3,5
13830,2017,Fall,Math,188,38,2,12
13834,2017,Fall,Math,245,82,4,3
13879,2017,Fall,Math,229,68,3,4
13887,2017,Fall,Math,170,79,4,19
13912,2017,Fall,Math,219,35,2,5
13924,2017,Fall,Math,177,39,2,13
13930,2017,Fall,Math,181,21,1,13
13939,2017,Fall,Math,217,65,3,10
13984,2017,Fall,Math,243,79,4,3
13989,2017,Fall,Math,182,53,3,12
14010,2017,Fall,Math,148,70,3,17
14041,2017,Fall,Math,202,26,2,10
14045,2017,Fall,Math,123,13,1,23
14046,2017,Fall,Math,211,71,3,10
14070,2017,Fall,Math,178,42,2,13
14084,2017,Fall,Math,183,56,3,12
14101,2017,Fall,Math,176,36,2,13
14107,2017,Fall,Math,185,30,2,13
14118,2017,Fall,Math,197,64,3,11
14139,2017,Fall,Math,126,18,1,22
14163,2017,Fall,Math,149,72,3,17
14173,2017,Fall,Math,207,60,3,10
14178,2017,Fall,Math,132,30,2,21
14179,2017,Fall,Math,169,19,1,15
14203,2017,Fall,Math,162,93,4,14
14208,2017,Fall,Math,195,13,1,10
14214,2017,Fall,Math,209,66,3,10
14217,2017,Fall,Math,191,77,4,10
14224,2017,Fall,Math,200,92,4,8
14236,2017,Fall,Math,124,14,1,23
14269,2017,Fall,Math,227,54,3,5
14282,2017,Fall,Math,133,32,2,21
14293,2017,Fall,Math,167,72,3,19
14313,2017,Fall,Math,120,9,1,23
14331,2017,Fall,Math,183,25,2,13
14335,2017,Fall,Math,131,27,2,21
14363,2017,Fall,Math,234,70,3,4
14378,2017,Fall,Math,176,36,2,13
14386,2017,Fall,Math,233,76,4,3
14395,2017,Fall,Math,235,64,3,4
14398,2017,Fall,Math,199,37,2,10
14407,2017,Fall,Math,167,72,3,19
14419,2017,Fall,Math,195,58,3,11
14447,2017,Fall,Math,188,70,3,11
14466,2017,Fall,Math,190,75,4,10
14487,2017,Fall,Math,163,61,3,20
14488,2017,Fall,Math,221,40,2,5
14492,2017,Fall,Math,146,65,3,18
14499,2017,Fall,Math,142,55,3,19
14547,2017,Fall,Math,196,3,1,6
14598,2017,Fall,Math,162,58,3,21
14606,2017,Fall,Math,190,44,2,12
14613,2017,Fall,Math,147,68,3,18
14617,2017,Fall,Math,185,62,3,11
14635,2017,Fall,Math,211,26,2,6
14639,2017,Fall,Math,141,53,3,19
14719,2017,Fall,Math,147,19,1,24
14737,2017,Fall,Math,184,8,1,11
14749,2017,Fall,Math,191,77,4,10
14829,2017,Fall,Math,124,14,1,23
14842,2017,Fall,Math,170,79,4,19
14892,2017,Fall,Math,187,98,4,14
14900,2017,Fall,Math,187,68,3,11
14902,2017,Fall,Math,198,67,3,11
14910,2017,Fall,Math,227,64,3,4
14931,2017,Fall,Math,210,18,1,6
14954,2017,Fall,Math,184,27,2,13
14975,2017,Fall,Math,204,31,2,10
14981,2017,Fall,Math,231,63,3,4
15027,2017,Fall,Math,181,51,3,12
15050,2017,Fall,Math,197,64,3,11
15055,2017,Fall,Math,234,78,4,3
15072,2017,Fall,Math,194,56,3,12
15094,2017,Fall,Math,211,49,2,10
15104,2017,Fall,Math,156,41,2,22
15193,2017,Fall,Math,200,72,3,11
15208,2017,Fall,Math,181,21,1,13
15239,2017,Fall,Math,218,33,2,5
15243,2017,Fall,Math,202,46,2,10
15250,2017,Fall,Math,192,79,4,10
15277,2017,Fall,Math,216,29,2,5
15289,2017,Fall,Math,164,64,3,20
15291,2017,Fall,Math,211,49,2,10
15300,2017,Fall,Math,128,21,1,22
15301,2017,Fall,Math,230,70,3,4
15306,2017,Fall,Math,210,24,1,6
15308,2017,Fall,Math,225,49,2,5
15312,2017,Fall,Math,234,62,3,4
15315,2017,Fall,Math,179,93,4,16
15338,2017,Fall,Math,161,1,1,10
15340,2017,Fall,Math,204,14,1,7
15352,2017,Fall,Math,166,69,3,20
15364,2017,Fall,Math,157,44,2,22
15373,2017,Fall,Math,182,23,1,13
15395,2017,Fall,Math,166,69,3,20
15406,2017,Fall,Math,196,15,1,10
15424,2017,Fall,Math,183,25,2,13
15450,2017,Fall,Math,181,21,1,13
15544,2017,Fall,Math,197,32,2,10
15559,2017,Fall,Math,234,70,3,4
15575,2017,Fall,Math,141,53,3,19
15580,2017,Fall,Math,193,53,3,12
15591,2017,Fall,Math,182,53,3,12
15601,2017,Fall,Math,149,72,3,17
15613,2017,Fall,Math,198,90,4,9
15616,2017,Fall,Math,148,21,1,24
15620,2017,Fall,Math,215,27,2,6
15621,2017,Fall,Math,179,45,2,13
15657,2017,Fall,Math,192,50,3,12
15697,2017,Fall,Math,175,88,4,17
15735,2017,Fall,Math,126,18,1,22
15741,2017,Fall,Math,180,1,1,8
15750,2017,Fall,Math,172,83,4,18
15803,2017,Fall,Math,217,39,2,5
15831,2017,Fall,Math,204,52,3,10
15835,2017,Fall,Math,211,20,1,6
15913,2017,Fall,Math,125,16,1,22
15922,2017,Fall,Math,186,33,2,12
15944,2017,Fall,Math,189,41,2,12
15945,2017,Fall,Math,118,7,1,24
16002,2017,Fall,Math,202,46,2,10
16015,2017,Fall,Math,164,64,3,20
16022,2017,Fall,Math,225,59,3,4
16039,2017,Fall,Math,216,99,4,5
16049,2017,Fall,Math,133,32,2,21
16050,2017,Fall,Math,158,47,2,22
16067,2017,Fall,Math,213,54,3,10
16075,2017,Fall,Math,159,50,3,21
16079,2017,Fall,Math,163,61,3,20
16104,2017,Fall,Math,143,58,3,18
16134,2017,Fall,Math,188,38,2,12
16150,2017,Fall,Math,130,25,2,21
16158,2017,Fall,Math,205,83,4,10
16161,2017,Fall,Math,188,13,1,11
16171,2017,Fall,Math,142,10,1,26
16197,2017,Fall,Math,210,46,2,10
16223,2017,Fall,Math,139,47,2,19
16229,2017,Fall,Math,191,47,2,12
16231,2017,Fall,Math,165,67,3,20
16237,2017,Fall,Math,160,52,3,21
16241,2017,Fall,Math,209,66,3,10
16242,2017,Fall,Math,212,28,2,6
16256,2017,Fall,Math,175,33,2,14
16257,2017,Fall,Math,199,91,4,8
16264,2017,Fall,Math,182,53,3,12
16275,2017,Fall,Math,197,64,3,11
16292,2017,Fall,Math,211,71,3,10
16297,2017,Fall,Math,129,23,1,21
16300,2017,Fall,Math,160,52,3,21
16328,2017,Fall,Math,180,48,2,13
16346,2017,Fall,Math,138,45,2,20
16363,2017,Fall,Math,192,79,4,10
16374,2017,Fall,Math,150,25,2,24
16405,2017,Fall,Math,136,39,2,20
16456,2017,Fall,Math,201,74,3,11
16475,2017,Fall,Math,182,53,3,12
16479,2017,Fall,Math,234,78,4,3
16503,2017,Fall,Math,221,40,2,5
16528,2017,Fall,Math,204,52,3,10
16566,2017,Fall,Math,201,93,4,8
16569,2017,Fall,Math,178,92,4,17
16580,2017,Fall,Math,193,3,1,7
16592,2017,Fall,Math,142,11,1,26
16595,2017,Fall,Math,141,53,3,19
16605,2017,Fall,Math,133,32,2,21
16611,2017,Fall,Math,197,32,2,10
16643,2017,Fall,Math,195,13,1,10
16645,2017,Fall,Math,201,74,3,11
16649,2017,Fall,Math,232,74,3,3
16654,2017,Fall,Math,167,72,3,19
16666,2017,Fall,Math,212,73,3,10
16681,2017,Fall,Math,201,43,2,10
16723,2017,Fall,Math,196,61,3,11
16729,2017,Fall,Math,201,93,4,8
16750,2017,Fall,Math,180,19,1,13
16757,2017,Fall,Math,202,26,2,10
16775,2017,Fall,Math,178,3,1,11
16803,2017,Fall,Math,150,25,2,24
16820,2017,Fall,Math,241,76,4,3
16824,2017,Fall,Math,159,50,3,21
16825,2017,Fall,Math,153,81,4,16
16836,2017,Fall,Math,126,18,1,22
16837,2017,Fall,Math,207,60,3,10
16848,2017,Fall,Math,129,23,1,21
16870,2017,Fall,Math,219,29,2,4
16871,2017,Fall,Math,185,62,3,11
16877,2017,Fall,Math,186,65,3,11
16878,2017,Fall,Math,223,38,2,4
16892,2017,Fall,Math,188,38,2,12
16895,2017,Fall,Math,165,67,3,20
16901,2017,Fall,Math,174,31,2,14
16933,2017,Fall,Math,197,32,2,10
16945,2017,Fall,Math,197,64,3,11
16950,2017,Fall,Math,186,33,2,12
16980,2017,Fall,Math,211,16,1,5
16981,2017,Fall,Math,184,59,3,12
16986,2017,Fall,Math,186,65,3,11
16990,2017,Fall,Math,213,76,4,10
17001,2017,Fall,Math,225,42,2,4
17066,2017,Fall,Math,211,71,3,10
17085,2017,Fall,Math,124,14,1,23
17092,2017,Fall,Math,183,7,1,11
17104,2017,Fall,Math,205,9,1,5
17107,2017,Fall,Math,211,49,2,10
17133,2017,Fall,Math,176,36,2,13
17143,2017,Fall,Math,208,12,1,5
17164,2017,Fall,Math,194,25,2,10
17171,2017,Fall,Math,204,52,3,10
17172,2017,Fall,Math,128,21,1,22
17189,2017,Fall,Math,124,14,1,23
17196,2017,Fall,Math,226,44,2,4
17212,2017,Fall,Math,191,77,4,10
17232,2017,Fall,Math,170,21,1,15
17253,2017,Fall,Math,199,20,1,10
17254,2017,Fall,Math,147,68,3,18
17262,2017,Fall,Math,151,28,2,23
17286,2017,Fall,Math,178,92,4,17
17296,2017,Fall,Math,236,66,3,3
17298,2017,Fall,Math,206,85,4,10
17332,2017,Fall,Math,171,81,4,18
17345,2017,Fall,Math,233,68,3,4
17353,2017,Fall,Math,167,16,1,15
17371,2017,Fall,Math,168,74,3,19
17375,2017,Fall,Math,124,14,1,23
17380,2017,Fall,Math,230,53,3,4
17381,2017,Fall,Math,203,79,4,11
17388,2017,Fall,Math,217,26,2,5
17405,2017,Fall,Math,140,8,1,26
17410,2017,Fall,Math,167,72,3,19
17422,2017,Fall,Math,142,55,3,19
17423,2017,Fall,Math,211,20,1,6
17482,2017,Fall,Math,203,49,2,10
17490,2017,Fall,Math,161,55,3,21
17492,2017,Fall,Math,218,33,2,5
17517,2017,Fall,Math,163,61,3,20
17519,2017,Fall,Math,229,51,3,4
17521,2017,Fall,Math,157,44,2,22
17539,2017,Fall,Math,201,43,2,10
17543,2017,Fall,Math,144,60,3,18
17552,2017,Fall,Math,227,64,3,4
17569,2017,Fall,Math,162,58,3,21
17573,2017,Fall,Math,170,79,4,19
17593,2017,Fall,Math,228,56,3,5
17594,2017,Fall,Math,180,2,1,10
17662,2017,Fall,Math,182,53,3,12
17676,2017,Fall,Math,205,83,4,10
17678,2017,Fall,Math,199,91,4,8
17682,2017,Fall,Math,198,67,3,11
17692,2017,Fall,Math,199,69,3,11
17706,2017,Fall,Math,156,41,2,22
17729,2017,Fall,Math,177,39,2,13
17736,2017,Fall,Math,228,56,3,5
17738,2017,Fall,Math,187,35,2,12
17748,2017,Fall,Math,203,7,1,5
17751,2017,Fall,Math,131,27,2,21
17770,2017,Fall,Math,176,36,2,13
17787,2017,Fall,Math,159,50,3,21
17800,2017,Fall,Math,136,39,2,20
17831,2017,Fall,Math,186,33,2,12
17843,2017,Fall,Math,197,64,3,11
17845,2017,Fall,Math,195,58,3,11
17870,2017,Fall,Math,130,25,2,21
17875,2017,Fall,Math,199,69,3,11
17896,2017,Fall,Math,223,44,2,5
17903,2017,Fall,Math,147,68,3,18
17907,2017,Fall,Math,165,67,3,20
17935,2017,Fall,Math,196,61,3,11
17937,2017,Fall,Math,196,30,2,10
17966,2017,Fall,Math,203,49,2,10
17970,2017,Fall,Math,182,53,3,12
18021,2017,Fall,Math,209,13,1,5
18048,2017,Fall,Math,151,28,2,23
18063,2017,Fall,Math,182,53,3,12
18067,2017,Fall,Math,199,69,3,11
18074,2017,Fall,Math,164,94,4,14
18076,2017,Fall,Math,153,81,4,16
18084,2017,Fall,Math,235,80,4,3
18085,2017,Fall,Math,222,42,2,5
18086,2017,Fall,Math,168,74,3,19
18087,2017,Fall,Math,186,65,3,11
18088,2017,Fall,Math,176,89,4,17
18109,2017,Fall,Math,162,58,3,21
18156,2017,Fall,Math,200,40,2,10
18165,2017,Fall,Math,203,28,2,10
18170,2017,Fall,Math,124,14,1,23
18174,2017,Fall,Math,165,67,3,20
18212,2017,Fall,Math,207,60,3,10
18225,2017,Fall,Math,118,7,1,24
18234,2017,Fall,Math,203,95,4,7
18240,2017,Fall,Math,201,10,1,7
18249,2017,Fall,Math,166,69,3,20
18256,2017,Fall,Math,149,23,1,24
18275,2017,Fall,Math,193,23,1,10
18280,2017,Fall,Math,202,77,4,11
18312,2017,Fall,Math,171,1,1,11
18364,2017,Fall,Math,186,65,3,11
18389,2017,Fall,Math,236,66,3,3
18397,2017,Fall,Math,189,41,2,12
18431,2017,Fall,Math,193,23,1,10
18440,2017,Fall,Math,193,53,3,12
18465,2017,Fall,Math,196,61,3,11
18469,2017,Fall,Math,169,4,1,14
18488,2017,Fall,Math,208,20,1,6
18499,2017,Fall,Math,143,12,1,25
18508,2017,Fall,Math,178,42,2,13
18550,2017,Fall,Math,202,77,4,11
18557,2017,Fall,Math,188,38,2,12
18573,2017,Fall,Math,223,44,2,5
18574,2017,Fall,Math,199,37,2,10
18601,2017,Fall,Math,132,30,2,21
18623,2017,Fall,Math,197,64,3,11
18627,2017,Fall,Math,140,50,3,19
18644,2017,Fall,Math,222,35,2,4
18651,2017,Fall,Math,143,58,3,18
18653,2017,Fall,Math,138,45,2,20
18691,2017,Fall,Math,174,86,4,18
18730,2017,Fall,Math,232,58,3,4
18754,2017,Fall,Math,148,70,3,17
18766,2017,Fall,Math,158,88,4,15
18779,2017,Fall,Math,153,81,4,16
18791,2017,Fall,Math,158,47,2,22
18796,2017,Fall,Math,224,56,3,4
18800,2017,Fall,Math,154,35,2,23
18812,2017,Fall,Math,222,52,3,5
18814,2017,Fall,Math,196,3,1,6
18819,2017,Fall,Math,199,69,3,11
18822,2017,Fall,Math,171,24,1,15
18837,2017,Fall,Math,196,15,1,10
18841,2017,Fall,Math,220,47,2,5
18857,2017,Fall,Math,203,49,2,10
18904,2017,Fall,Math,183,56,3,12
18958,2017,Fall,Math,198,90,4,9
18960,2017,Fall,Math,125,16,1,22
18998,2017,Fall,Math,228,56,3,5
19003,2017,Fall,Math,189,73,3,11
19016,2017,Fall,Math,174,86,4,18
19017,2017,Fall,Math,185,62,3,11
19028,2017,Fall,Math,148,21,1,24
19036,2017,Fall,Math,185,62,3,11
19037,2017,Fall,Math,195,58,3,11
19048,2017,Fall,Math,188,6,1,10
19052,2017,Fall,Math,158,47,2,22
19058,2017,Fall,Math,155,38,2,22
19065,2017,Fall,Math,217,39,2,5
19071,2017,Fall,Math,218,85,4,9
19080,2017,Fall,Math,138,45,2,20
19085,2017,Fall,Math,237,68,3,3
19094,2017,Fall,Math,178,42,2,13
19118,2017,Fall,Math,227,64,3,4
19122,2017,Fall,Math,198,5,1,7
19127,2017,Fall,Math,167,72,3,19
19133,2017,Fall,Math,215,22,1,5
19176,2017,Fall,Math,186,10,1,11
19183,2017,Fall,Math,157,44,2,22
19188,2017,Fall,Math,179,45,2,13
19190,2017,Fall,Math,185,30,2,13
19212,2017,Fall,Math,153,2,1,19
19219,2017,Fall,Math,139,47,2,19
19223,2017,Fall,Math,191,77,4,10
19259,2017,Fall,Math,181,51,3,12
19277,2017,Fall,Math,185,62,3,11
19283,2017,Fall,Math,174,86,4,18
19323,2017,Fall,Math,187,35,2,12
19358,2017,Fall,Math,195,3,1,7
19370,2017,Fall,Math,173,84,4,18
19375,2017,Fall,Math,177,90,4,17
19382,2017,Fall,Math,210,15,1,5
19396,2017,Fall,Math,163,61,3,20
19399,2017,Fall,Math,132,30,2,21
19420,2017,Fall,Math,220,89,4,9
19448,2017,Fall,Math,161,55,3,21
19451,2017,Fall,Math,199,91,4,8
19463,2017,Fall,Math,165,67,3,20
19525,2017,Fall,Math,178,1,1,7
19527,2017,Fall,Math,183,1,1,8
19535,2017,Fall,Math,165,95,4,14
19547,2017,Fall,Math,213,54,3,10
19566,2017,Fall,Math,162,58,3,21
19571,2017,Fall,Math,171,24,1,15
19582,2017,Fall,Math,192,50,3,12
19599,2017,Fall,Math,151,28,2,23
19602,2017,Fall,Math,141,53,3,19
19614,2017,Fall,Math,176,12,1,13
19624,2017,Fall,Math,143,12,1,25
19636,2017,Fall,Math,191,8,1,10
19644,2017,Fall,Math,215,27,2,6
19694,2017,Fall,Math,193,23,1,10
19702,2017,Fall,Math,185,1,1,9
19746,2017,Fall,Math,207,38,2,10
19776,2017,Fall,Math,134,34,2,20
19809,2017,Fall,Math,162,8,1,17
19816,2017,Fall,Math,200,72,3,11
19818,2017,Fall,Math,188,38,2,12
19851,2017,Fall,Math,131,27,2,21
19856,2017,Fall,Math,225,42,2,4
19865,2017,Fall,Math,202,26,2,10
19869,2017,Fall,Math,195,27,2,10
19885,2017,Fall,Math,244,81,4,3
19889,2017,Fall,Math,235,80,4,3
19893,2017,Fall,Math,183,96,4,15
19895,2017,Fall,Math,208,15,1,6
19900,2017,Fall,Math,152,30,2,23
19928,2017,Fall,Math,200,5,1,6
19939,2017,Fall,Math,204,81,4,10
19944,2017,Fall,Math,199,20,1,10
19945,2017,Fall,Math,172,1,1,9
19967,2017,Fall,Math,218,27,2,5
19971,2017,Fall,Math,187,35,2,12
19989,2017,Fall,Math,195,3,1,6
19990,2017,Fall,Math,130,1,1,24
20027,2017,Fall,Math,228,87,4,10
20038,2017,Fall,Math,183,25,2,13
20048,2017,Fall,Math,158,47,2,22
20095,2017,Fall,Math,198,67,3,11
20098,2017,Fall,Math,182,53,3,12
20111,2017,Fall,Math,196,30,2,10
20131,2017,Fall,Math,182,23,1,13
20144,2017,Fall,Math,130,25,2,21
20150,2017,Fall,Math,227,46,2,4
20168,2017,Fall,Math,196,15,1,10
20187,2017,Fall,Math,141,53,3,19
20195,2017,Fall,Math,232,58,3,4
