student_id,year,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
10786,2017,Spring,Reading,220,61,3,.
10804,2017,Spring,Reading,182,5,1,.
10819,2017,Spring,Reading,131,2,1,.
10824,2017,Spring,Reading,160,11,1,.
10851,2017,Spring,Reading,185,2,1,.
10858,2017,Spring,Reading,234,89,4,.
10871,2017,Spring,Reading,186,72,3,.
10883,2017,Spring,Reading,245,96,4,.
10901,2017,Spring,Reading,213,53,3,.
10920,2017,Spring,Reading,196,9,1,.
10931,2017,Spring,Reading,197,91,4,.
10939,2017,Spring,Reading,212,81,4,.
10981,2017,Spring,Reading,152,31,2,.
11013,2017,Spring,Reading,217,47,2,.
11037,2017,Spring,Reading,195,66,3,.
11056,2017,Spring,Reading,215,86,4,.
11103,2017,Spring,Reading,172,14,1,.
11148,2017,Spring,Reading,155,40,2,.
11151,2017,Spring,Reading,217,77,4,.
11167,2017,Spring,Reading,204,64,3,.
11169,2017,Spring,Reading,203,61,3,.
11176,2017,Spring,Reading,191,82,4,.
11177,2017,Spring,Reading,186,2,1,.
11213,2017,Spring,Reading,219,47,2,.
11220,2017,Spring,Reading,215,48,2,.
11286,2017,Spring,Reading,177,49,2,.
11298,2017,Spring,Reading,212,94,4,.
11302,2017,Spring,Reading,211,32,2,.
11316,2017,Spring,Reading,233,84,4,.
11318,2017,Spring,Reading,237,98,4,.
11320,2017,Spring,Reading,206,50,3,.
11346,2017,Spring,Reading,158,1,1,.
11369,2017,Spring,Reading,160,56,3,.
11378,2017,Spring,Reading,201,79,4,.
11380,2017,Spring,Reading,224,95,4,.
11387,2017,Spring,Reading,179,54,3,.
11408,2017,Spring,Reading,188,99,4,.
11412,2017,Spring,Reading,156,43,2,.
11452,2017,Spring,Reading,161,59,3,.
11457,2017,Spring,Reading,193,35,2,.
11465,2017,Spring,Reading,174,40,2,.
11472,2017,Spring,Reading,178,3,1,.
11473,2017,Spring,Reading,204,64,3,.
11512,2017,Spring,Reading,211,37,2,.
11519,2017,Spring,Reading,174,40,2,.
11538,2017,Spring,Reading,211,93,4,.
11578,2017,Spring,Reading,218,79,4,.
11595,2017,Spring,Reading,133,2,1,.
11608,2017,Spring,Reading,155,40,2,.
11635,2017,Spring,Reading,166,73,3,.
11649,2017,Spring,Reading,168,78,4,.
11661,2017,Spring,Reading,190,14,1,.
11666,2017,Spring,Reading,158,50,3,.
11702,2017,Spring,Reading,189,13,1,.
11710,2017,Spring,Reading,178,9,1,.
11717,2017,Spring,Reading,220,61,3,.
11737,2017,Spring,Reading,192,99,4,.
11742,2017,Spring,Reading,199,19,1,.
11768,2017,Spring,Reading,205,66,3,.
11784,2017,Spring,Reading,182,62,3,.
11793,2017,Spring,Reading,192,5,1,.
11824,2017,Spring,Reading,156,43,2,.
11853,2017,Spring,Reading,177,93,4,.
11885,2017,Spring,Reading,200,21,1,.
11913,2017,Spring,Reading,190,53,3,.
11924,2017,Spring,Reading,211,32,2,.
11927,2017,Spring,Reading,180,28,2,.
11928,2017,Spring,Reading,203,28,2,.
11945,2017,Spring,Reading,207,28,2,.
11946,2017,Spring,Reading,178,24,1,.
11949,2017,Spring,Reading,227,85,4,.
11972,2017,Spring,Reading,210,77,4,.
11975,2017,Spring,Reading,176,7,1,.
11987,2017,Spring,Reading,176,20,1,.
12003,2017,Spring,Reading,186,43,2,.
12004,2017,Spring,Reading,201,23,1,.
12008,2017,Spring,Reading,201,95,4,.
12017,2017,Spring,Reading,181,1,1,.
12023,2017,Spring,Reading,232,96,4,.
12036,2017,Spring,Reading,214,45,2,.
12073,2017,Spring,Reading,177,93,4,.
12101,2017,Spring,Reading,180,28,2,.
12118,2017,Spring,Reading,219,69,3,.
12127,2017,Spring,Reading,155,40,2,.
12142,2017,Spring,Reading,225,67,3,.
12148,2017,Spring,Reading,194,21,1,.
12151,2017,Spring,Reading,163,65,3,.
12153,2017,Spring,Reading,197,46,2,.
12181,2017,Spring,Reading,188,3,1,.
12200,2017,Spring,Reading,180,28,2,.
12207,2017,Spring,Reading,162,62,3,.
12235,2017,Spring,Reading,187,3,1,.
12236,2017,Spring,Reading,203,61,3,.
12248,2017,Spring,Reading,200,77,4,.
12260,2017,Spring,Reading,237,93,4,.
12291,2017,Spring,Reading,137,5,1,.
12317,2017,Spring,Reading,214,35,2,.
12321,2017,Spring,Reading,197,8,1,.
12339,2017,Spring,Reading,184,17,1,.
12349,2017,Spring,Reading,197,71,3,.
12356,2017,Spring,Reading,163,5,1,.
12359,2017,Spring,Reading,144,13,1,.
12366,2017,Spring,Reading,174,89,4,.
12367,2017,Spring,Reading,181,60,3,.
12376,2017,Spring,Reading,182,14,1,.
12380,2017,Spring,Reading,198,11,1,.
12396,2017,Spring,Reading,158,50,3,.
12399,2017,Spring,Reading,222,55,3,.
12406,2017,Spring,Reading,206,25,2,.
12440,2017,Spring,Reading,190,81,4,.
12472,2017,Spring,Reading,214,85,4,.
12473,2017,Spring,Reading,148,21,1,.
12520,2017,Spring,Reading,214,35,2,.
12522,2017,Spring,Reading,169,10,1,.
12528,2017,Spring,Reading,165,19,1,.
12531,2017,Spring,Reading,150,26,2,.
12535,2017,Spring,Reading,196,43,2,.
12548,2017,Spring,Reading,194,11,1,.
12562,2017,Spring,Reading,163,16,1,.
12564,2017,Spring,Reading,208,22,1,.
12575,2017,Spring,Reading,201,37,2,.
12590,2017,Spring,Reading,164,68,3,.
12591,2017,Spring,Reading,215,48,2,.
12610,2017,Spring,Reading,190,53,3,.
12611,2017,Spring,Reading,162,14,1,.
12624,2017,Spring,Reading,182,97,4,.
12663,2017,Spring,Reading,139,7,1,.
12666,2017,Spring,Reading,221,64,3,.
12670,2017,Spring,Reading,206,69,3,.
12722,2017,Spring,Reading,178,24,1,.
12727,2017,Spring,Reading,187,46,2,.
12739,2017,Spring,Reading,201,56,3,.
12762,2017,Spring,Reading,201,13,1,.
12786,2017,Spring,Reading,151,29,2,.
12795,2017,Spring,Reading,212,66,3,.
12815,2017,Spring,Reading,181,31,2,.
12841,2017,Spring,Reading,214,71,3,.
12859,2017,Spring,Reading,203,19,1,.
12868,2017,Spring,Reading,183,35,2,.
12877,2017,Spring,Reading,165,19,1,.
12884,2017,Spring,Reading,175,91,4,.
12890,2017,Spring,Reading,181,12,1,.
12892,2017,Spring,Reading,175,43,2,.
12915,2017,Spring,Reading,181,96,4,.
12948,2017,Spring,Reading,196,9,1,.
12977,2017,Spring,Reading,201,79,4,.
12987,2017,Spring,Reading,198,48,2,.
13016,2017,Spring,Reading,180,96,4,.
13023,2017,Spring,Reading,220,50,3,.
13051,2017,Spring,Reading,181,60,3,.
13054,2017,Spring,Reading,138,6,1,.
13055,2017,Spring,Reading,198,73,3,.
13071,2017,Spring,Reading,198,48,2,.
13106,2017,Spring,Reading,219,52,3,.
13113,2017,Spring,Reading,218,56,3,.
13122,2017,Spring,Reading,195,41,2,.
13146,2017,Spring,Reading,179,95,4,.
13151,2017,Spring,Reading,220,71,3,.
13193,2017,Spring,Reading,196,90,4,.
13200,2017,Spring,Reading,186,72,3,.
13240,2017,Spring,Reading,205,86,4,.
13255,2017,Spring,Reading,197,27,2,.
13266,2017,Spring,Reading,205,86,4,.
13305,2017,Spring,Reading,181,12,1,.
13327,2017,Spring,Reading,166,21,1,.
13377,2017,Spring,Reading,209,24,1,.
13404,2017,Spring,Reading,215,86,4,.
13421,2017,Spring,Reading,206,35,2,.
13437,2017,Spring,Reading,185,40,2,.
13443,2017,Spring,Reading,193,99,4,.
13460,2017,Spring,Reading,149,24,1,.
13465,2017,Spring,Reading,205,86,4,.
13471,2017,Spring,Reading,211,48,2,.
13480,2017,Spring,Reading,198,48,2,.
13530,2017,Spring,Reading,171,33,2,.
13549,2017,Spring,Reading,183,35,2,.
13557,2017,Spring,Reading,161,59,3,.
13558,2017,Spring,Reading,179,10,1,.
13560,2017,Spring,Reading,209,91,4,.
13566,2017,Spring,Reading,218,45,2,.
13638,2017,Spring,Reading,180,57,3,.
13643,2017,Spring,Reading,193,61,3,.
13656,2017,Spring,Reading,191,82,4,.
13664,2017,Spring,Reading,199,51,3,.
13672,2017,Spring,Reading,178,1,1,.
13676,2017,Spring,Reading,220,61,3,.
13709,2017,Spring,Reading,144,1,1,.
13712,2017,Spring,Reading,204,45,2,.
13718,2017,Spring,Reading,170,82,4,.
13720,2017,Spring,Reading,224,71,3,.
13722,2017,Spring,Reading,199,75,4,.
13750,2017,Spring,Reading,202,81,4,.
13773,2017,Spring,Reading,188,24,1,.
13777,2017,Spring,Reading,140,8,1,.
13798,2017,Spring,Reading,199,51,3,.
13811,2017,Spring,Reading,193,61,3,.
13814,2017,Spring,Reading,216,51,3,.
13816,2017,Spring,Reading,222,60,3,.
13824,2017,Spring,Reading,205,23,1,.
13830,2017,Spring,Reading,186,20,1,.
13834,2017,Spring,Reading,240,90,4,.
13887,2017,Spring,Reading,189,79,4,.
13903,2017,Spring,Reading,207,20,1,.
13912,2017,Spring,Reading,226,70,3,.
13924,2017,Spring,Reading,176,20,1,.
13939,2017,Spring,Reading,196,14,1,.
13984,2017,Spring,Reading,223,57,3,.
13989,2017,Spring,Reading,187,46,2,.
14010,2017,Spring,Reading,160,56,3,.
14041,2017,Spring,Reading,209,42,2,.
14045,2017,Spring,Reading,154,37,2,.
14046,2017,Spring,Reading,215,73,3,.
14070,2017,Spring,Reading,193,61,3,.
14101,2017,Spring,Reading,221,98,4,.
14106,2017,Spring,Reading,201,11,1,.
14107,2017,Spring,Reading,187,22,1,.
14118,2017,Spring,Reading,208,73,3,.
14139,2017,Spring,Reading,149,24,1,.
14163,2017,Spring,Reading,175,91,4,.
14173,2017,Spring,Reading,198,30,2,.
14178,2017,Spring,Reading,161,59,3,.
14179,2017,Spring,Reading,176,20,1,.
14203,2017,Spring,Reading,201,99,4,.
14208,2017,Spring,Reading,214,56,3,.
14214,2017,Spring,Reading,209,58,3,.
14217,2017,Spring,Reading,194,64,3,.
14224,2017,Spring,Reading,197,71,3,.
14236,2017,Spring,Reading,165,70,3,.
14269,2017,Spring,Reading,217,47,2,.
14283,2017,Spring,Reading,220,92,4,.
14293,2017,Spring,Reading,191,82,4,.
14307,2017,Spring,Reading,223,57,3,.
14313,2017,Spring,Reading,142,10,1,.
14331,2017,Spring,Reading,192,33,2,.
14335,2017,Spring,Reading,159,53,3,.
14363,2017,Spring,Reading,226,70,3,.
14378,2017,Spring,Reading,195,66,3,.
14386,2017,Spring,Reading,185,2,1,.
14395,2017,Spring,Reading,232,78,4,.
14398,2017,Spring,Reading,221,84,4,.
14407,2017,Spring,Reading,153,5,1,.
14419,2017,Spring,Reading,209,75,4,.
14428,2017,Spring,Reading,222,60,3,.
14447,2017,Spring,Reading,177,22,1,.
14466,2017,Spring,Reading,185,40,2,.
14487,2017,Spring,Reading,187,74,3,.
14492,2017,Spring,Reading,163,65,3,.
14499,2017,Spring,Reading,169,80,4,.
14547,2017,Spring,Reading,202,14,1,.
14561,2017,Spring,Reading,176,20,1,.
14598,2017,Spring,Reading,181,60,3,.
14606,2017,Spring,Reading,190,28,2,.
14613,2017,Spring,Reading,163,65,3,.
14617,2017,Spring,Reading,191,56,3,.
14635,2017,Spring,Reading,205,23,1,.
14639,2017,Spring,Reading,157,46,2,.
14681,2017,Spring,Reading,197,10,1,.
14719,2017,Spring,Reading,177,49,2,.
14721,2017,Spring,Reading,213,43,2,.
14737,2017,Spring,Reading,182,5,1,.
14779,2017,Spring,Reading,228,74,3,.
14817,2017,Spring,Reading,208,30,2,.
14829,2017,Spring,Reading,157,46,2,.
14834,2017,Spring,Reading,224,80,4,.
14842,2017,Spring,Reading,180,57,3,.
14892,2017,Spring,Reading,197,91,4,.
14900,2017,Spring,Reading,199,75,4,.
14902,2017,Spring,Reading,195,41,2,.
14931,2017,Spring,Reading,218,50,3,.
14954,2017,Spring,Reading,202,59,3,.
14975,2017,Spring,Reading,192,9,1,.
14981,2017,Spring,Reading,225,67,3,.
15027,2017,Spring,Reading,188,48,2,.
15050,2017,Spring,Reading,209,75,4,.
15072,2017,Spring,Reading,189,26,2,.
15094,2017,Spring,Reading,206,35,2,.
15104,2017,Spring,Reading,157,8,1,.
15116,2017,Spring,Reading,203,61,3,.
15193,2017,Spring,Reading,222,94,4,.
15208,2017,Spring,Reading,200,54,3,.
15239,2017,Spring,Reading,212,34,2,.
15243,2017,Spring,Reading,225,90,4,.
15250,2017,Spring,Reading,206,87,4,.
15277,2017,Spring,Reading,229,76,4,.
15291,2017,Spring,Reading,212,51,3,.
15300,2017,Spring,Reading,158,50,3,.
15301,2017,Spring,Reading,232,87,4,.
15306,2017,Spring,Reading,199,13,1,.
15308,2017,Spring,Reading,223,63,3,.
15312,2017,Spring,Reading,232,78,4,.
15315,2017,Spring,Reading,213,99,4,.
15338,2017,Spring,Reading,152,1,1,.
15340,2017,Spring,Reading,204,21,1,.
15352,2017,Spring,Reading,185,70,3,.
15364,2017,Spring,Reading,181,60,3,.
15373,2017,Spring,Reading,174,5,1,.
15395,2017,Spring,Reading,198,92,4,.
15406,2017,Spring,Reading,209,42,2,.
15424,2017,Spring,Reading,180,11,1,.
15450,2017,Spring,Reading,186,20,1,.
15544,2017,Spring,Reading,203,42,2,.
15575,2017,Spring,Reading,172,86,4,.
15580,2017,Spring,Reading,175,6,1,.
15591,2017,Spring,Reading,212,94,4,.
15601,2017,Spring,Reading,169,80,4,.
15605,2017,Spring,Reading,198,48,2,.
15613,2017,Spring,Reading,201,79,4,.
15616,2017,Spring,Reading,172,35,2,.
15620,2017,Spring,Reading,207,23,1,.
15621,2017,Spring,Reading,188,48,2,.
15657,2017,Spring,Reading,205,66,3,.
15697,2017,Spring,Reading,205,97,4,.
15735,2017,Spring,Reading,162,62,3,.
15741,2017,Spring,Reading,183,1,1,.
15803,2017,Spring,Reading,189,3,1,.
15831,2017,Spring,Reading,202,40,2,.
15835,2017,Spring,Reading,232,82,4,.
15922,2017,Spring,Reading,202,59,3,.
15945,2017,Spring,Reading,154,37,2,.
16002,2017,Spring,Reading,193,19,1,.
16015,2017,Spring,Reading,178,51,3,.
16022,2017,Spring,Reading,216,51,3,.
16039,2017,Spring,Reading,213,94,4,.
16049,2017,Spring,Reading,157,46,2,.
16050,2017,Spring,Reading,183,65,3,.
16060,2017,Spring,Reading,216,44,2,.
16067,2017,Spring,Reading,223,78,4,.
16075,2017,Spring,Reading,153,5,1,.
16079,2017,Spring,Reading,178,51,3,.
16089,2017,Spring,Reading,166,7,1,.
16104,2017,Spring,Reading,158,50,3,.
16120,2017,Spring,Reading,193,10,1,.
16134,2017,Spring,Reading,196,43,2,.
16150,2017,Spring,Reading,150,26,2,.
16158,2017,Spring,Reading,226,96,4,.
16161,2017,Spring,Reading,194,21,1,.
16171,2017,Spring,Reading,150,3,1,.
16197,2017,Spring,Reading,204,30,2,.
16223,2017,Spring,Reading,152,31,2,.
16229,2017,Spring,Reading,203,61,3,.
16231,2017,Spring,Reading,169,28,2,.
16237,2017,Spring,Reading,186,72,3,.
16241,2017,Spring,Reading,213,68,3,.
16242,2017,Spring,Reading,215,48,2,.
16255,2017,Spring,Reading,227,67,3,.
16256,2017,Spring,Reading,198,73,3,.
16257,2017,Spring,Reading,214,95,4,.
16264,2017,Spring,Reading,193,61,3,.
16275,2017,Spring,Reading,210,77,4,.
16292,2017,Spring,Reading,216,75,4,.
16297,2017,Spring,Reading,172,86,4,.
16328,2017,Spring,Reading,169,10,1,.
16346,2017,Spring,Reading,171,84,4,.
16363,2017,Spring,Reading,205,86,4,.
16374,2017,Spring,Reading,174,40,2,.
16381,2017,Spring,Reading,191,31,2,.
16405,2017,Spring,Reading,165,70,3,.
16456,2017,Spring,Reading,207,71,3,.
16475,2017,Spring,Reading,198,73,3,.
16479,2017,Spring,Reading,228,80,4,.
16503,2017,Spring,Reading,205,19,1,.
16528,2017,Spring,Reading,207,53,3,.
16543,2017,Spring,Reading,149,1,1,.
16566,2017,Spring,Reading,203,83,4,.
16569,2017,Spring,Reading,192,84,4,.
16580,2017,Spring,Reading,202,14,1,.
16592,2017,Spring,Reading,158,9,1,.
16595,2017,Spring,Reading,165,70,3,.
16605,2017,Spring,Reading,166,73,3,.
16611,2017,Spring,Reading,207,53,3,.
16643,2017,Spring,Reading,198,17,1,.
16645,2017,Spring,Reading,215,86,4,.
16649,2017,Spring,Reading,225,74,3,.
16652,2017,Spring,Reading,201,16,1,.
16654,2017,Spring,Reading,182,62,3,.
16666,2017,Spring,Reading,203,42,2,.
16681,2017,Spring,Reading,194,21,1,.
16710,2017,Spring,Reading,213,53,3,.
16723,2017,Spring,Reading,201,56,3,.
16729,2017,Spring,Reading,196,68,3,.
16750,2017,Spring,Reading,182,14,1,.
16757,2017,Spring,Reading,221,73,3,.
16775,2017,Spring,Reading,173,1,1,.
16803,2017,Spring,Reading,165,19,1,.
16824,2017,Spring,Reading,184,67,3,.
16825,2017,Spring,Reading,188,99,4,.
16836,2017,Spring,Reading,147,19,1,.
16837,2017,Spring,Reading,208,56,3,.
16848,2017,Spring,Reading,138,6,1,.
16870,2017,Spring,Reading,202,13,1,.
16871,2017,Spring,Reading,185,40,2,.
16877,2017,Spring,Reading,190,53,3,.
16892,2017,Spring,Reading,191,31,2,.
16895,2017,Spring,Reading,182,62,3,.
16901,2017,Spring,Reading,149,1,1,.
16933,2017,Spring,Reading,193,19,1,.
16945,2017,Spring,Reading,180,11,1,.
16950,2017,Spring,Reading,206,69,3,.
16980,2017,Spring,Reading,201,11,1,.
16981,2017,Spring,Reading,191,56,3,.
16986,2017,Spring,Reading,197,71,3,.
16990,2017,Spring,Reading,211,63,3,.
17001,2017,Spring,Reading,216,40,2,.
17066,2017,Spring,Reading,221,84,4,.
17085,2017,Spring,Reading,147,19,1,.
17092,2017,Spring,Reading,198,30,2,.
17104,2017,Spring,Reading,209,24,1,.
17107,2017,Spring,Reading,209,43,2,.
17133,2017,Spring,Reading,165,6,1,.
17143,2017,Spring,Reading,228,69,3,.
17164,2017,Spring,Reading,199,32,2,.
17171,2017,Spring,Reading,214,71,3,.
17172,2017,Spring,Reading,154,37,2,.
17189,2017,Spring,Reading,148,21,1,.
17196,2017,Spring,Reading,210,26,2,.
17212,2017,Spring,Reading,192,59,3,.
17232,2017,Spring,Reading,169,10,1,.
17253,2017,Spring,Reading,199,19,1,.
17254,2017,Spring,Reading,169,80,4,.
17262,2017,Spring,Reading,155,6,1,.
17286,2017,Spring,Reading,201,95,4,.
17295,2017,Spring,Reading,197,46,2,.
17298,2017,Spring,Reading,213,83,4,.
17332,2017,Spring,Reading,190,81,4,.
17345,2017,Spring,Reading,215,42,2,.
17353,2017,Spring,Reading,190,53,3,.
17371,2017,Spring,Reading,196,90,4,.
17375,2017,Spring,Reading,152,31,2,.
17380,2017,Spring,Reading,239,89,4,.
17381,2017,Spring,Reading,221,93,4,.
17388,2017,Spring,Reading,212,30,2,.
17405,2017,Spring,Reading,127,1,1,.
17422,2017,Spring,Reading,168,78,4,.
17423,2017,Spring,Reading,213,37,2,.
17482,2017,Spring,Reading,210,61,3,.
17490,2017,Spring,Reading,190,81,4,.
17492,2017,Spring,Reading,230,78,4,.
17517,2017,Spring,Reading,185,70,3,.
17519,2017,Spring,Reading,224,60,3,.
17521,2017,Spring,Reading,182,62,3,.
17539,2017,Spring,Reading,206,50,3,.
17543,2017,Spring,Reading,168,78,4,.
17552,2017,Spring,Reading,219,59,3,.
17569,2017,Spring,Reading,179,54,3,.
17573,2017,Spring,Reading,198,92,4,.
17593,2017,Spring,Reading,219,52,3,.
17647,2017,Spring,Reading,177,22,1,.
17662,2017,Spring,Reading,192,59,3,.
17676,2017,Spring,Reading,202,59,3,.
17678,2017,Spring,Reading,201,79,4,.
17682,2017,Spring,Reading,198,48,2,.
17692,2017,Spring,Reading,218,90,4,.
17706,2017,Spring,Reading,156,7,1,.
17718,2017,Spring,Reading,214,56,3,.
17726,2017,Spring,Reading,206,25,2,.
17729,2017,Spring,Reading,194,64,3,.
17736,2017,Spring,Reading,212,34,2,.
17738,2017,Spring,Reading,200,54,3,.
17748,2017,Spring,Reading,208,22,1,.
17751,2017,Spring,Reading,160,56,3,.
17787,2017,Spring,Reading,178,51,3,.
17800,2017,Spring,Reading,148,21,1,.
17831,2017,Spring,Reading,188,24,1,.
17843,2017,Spring,Reading,209,75,4,.
17845,2017,Spring,Reading,199,51,3,.
17870,2017,Spring,Reading,165,70,3,.
17875,2017,Spring,Reading,196,43,2,.
17896,2017,Spring,Reading,215,42,2,.
17903,2017,Spring,Reading,175,91,4,.
17907,2017,Spring,Reading,175,43,2,.
17935,2017,Spring,Reading,215,86,4,.
17937,2017,Spring,Reading,200,35,2,.
17966,2017,Spring,Reading,207,53,3,.
17970,2017,Spring,Reading,185,40,2,.
18021,2017,Spring,Reading,204,15,1,.
18048,2017,Spring,Reading,181,59,3,.
18063,2017,Spring,Reading,176,20,1,.
18067,2017,Spring,Reading,210,77,4,.
18074,2017,Spring,Reading,188,99,4,.
18076,2017,Spring,Reading,177,93,4,.
18084,2017,Spring,Reading,208,30,2,.
18085,2017,Spring,Reading,207,23,1,.
18086,2017,Spring,Reading,184,67,3,.
18087,2017,Spring,Reading,202,81,4,.
18088,2017,Spring,Reading,200,94,4,.
18109,2017,Spring,Reading,174,40,2,.
18156,2017,Spring,Reading,212,66,3,.
18165,2017,Spring,Reading,201,23,1,.
18170,2017,Spring,Reading,152,32,2,.
18174,2017,Spring,Reading,180,57,3,.
18189,2017,Spring,Reading,196,68,3,.
18212,2017,Spring,Reading,219,81,4,.
18225,2017,Spring,Reading,151,29,2,.
18234,2017,Spring,Reading,208,90,4,.
18245,2017,Spring,Reading,173,88,4,.
18249,2017,Spring,Reading,173,38,2,.
18256,2017,Spring,Reading,180,57,3,.
18275,2017,Spring,Reading,185,8,1,.
18280,2017,Spring,Reading,213,83,4,.
18310,2017,Spring,Reading,216,51,3,.
18312,2017,Spring,Reading,163,1,1,.
18364,2017,Spring,Reading,192,59,3,.
18389,2017,Spring,Reading,222,55,3,.
18397,2017,Spring,Reading,210,77,4,.
18431,2017,Spring,Reading,197,28,2,.
18440,2017,Spring,Reading,192,33,2,.
18465,2017,Spring,Reading,204,64,3,.
18467,2017,Spring,Reading,206,19,1,.
18469,2017,Spring,Reading,195,41,2,.
18476,2017,Spring,Reading,211,37,2,.
18499,2017,Spring,Reading,164,17,1,.
18508,2017,Spring,Reading,171,12,1,.
18512,2017,Spring,Reading,226,65,3,.
18550,2017,Spring,Reading,213,83,4,.
18557,2017,Spring,Reading,195,41,2,.
18573,2017,Spring,Reading,218,50,3,.
18574,2017,Spring,Reading,203,42,2,.
18601,2017,Spring,Reading,150,26,2,.
18623,2017,Spring,Reading,194,38,2,.
18627,2017,Spring,Reading,180,96,4,.
18644,2017,Spring,Reading,209,24,1,.
18651,2017,Spring,Reading,162,62,3,.
18653,2017,Spring,Reading,153,34,2,.
18691,2017,Spring,Reading,187,74,3,.
18730,2017,Spring,Reading,223,57,3,.
18754,2017,Spring,Reading,165,70,3,.
18762,2017,Spring,Reading,213,33,2,.
18766,2017,Spring,Reading,186,99,4,.
18779,2017,Spring,Reading,193,99,4,.
18791,2017,Spring,Reading,175,43,2,.
18796,2017,Spring,Reading,213,43,2,.
18800,2017,Spring,Reading,166,21,1,.
18812,2017,Spring,Reading,227,78,4,.
18814,2017,Spring,Reading,216,44,2,.
18819,2017,Spring,Reading,210,77,4,.
18822,2017,Spring,Reading,170,11,1,.
18837,2017,Spring,Reading,220,71,3,.
18841,2017,Spring,Reading,208,30,2,.
18858,2017,Spring,Reading,222,76,4,.
18904,2017,Spring,Reading,202,81,4,.
18958,2017,Spring,Reading,185,40,2,.
18960,2017,Spring,Reading,148,21,1,.
18998,2017,Spring,Reading,230,78,4,.
19003,2017,Spring,Reading,210,92,4,.
19016,2017,Spring,Reading,194,87,4,.
19017,2017,Spring,Reading,198,73,3,.
19036,2017,Spring,Reading,161,3,1,.
19037,2017,Spring,Reading,199,51,3,.
19048,2017,Spring,Reading,203,28,2,.
19052,2017,Spring,Reading,184,67,3,.
19058,2017,Spring,Reading,185,70,3,.
19065,2017,Spring,Reading,227,78,4,.
19071,2017,Spring,Reading,222,86,4,.
19080,2017,Spring,Reading,163,65,3,.
19085,2017,Spring,Reading,241,91,4,.
19094,2017,Spring,Reading,175,18,1,.
19118,2017,Spring,Reading,221,64,3,.
19122,2017,Spring,Reading,212,34,2,.
19127,2017,Spring,Reading,177,49,2,.
19133,2017,Spring,Reading,218,45,2,.
19176,2017,Spring,Reading,207,53,3,.
19183,2017,Spring,Reading,174,40,2,.
19188,2017,Spring,Reading,168,9,1,.
19190,2017,Spring,Reading,201,56,3,.
19206,2017,Spring,Reading,215,42,2,.
19212,2017,Spring,Reading,173,15,1,.
19219,2017,Spring,Reading,178,94,4,.
19223,2017,Spring,Reading,170,11,1,.
19231,2017,Spring,Reading,203,61,3,.
19259,2017,Spring,Reading,170,11,1,.
19277,2017,Spring,Reading,178,24,1,.
19283,2017,Spring,Reading,196,90,4,.
19323,2017,Spring,Reading,205,66,3,.
19358,2017,Spring,Reading,151,1,1,.
19370,2017,Spring,Reading,183,65,3,.
19375,2017,Spring,Reading,202,95,4,.
19382,2017,Spring,Reading,215,37,2,.
19396,2017,Spring,Reading,164,17,1,.
19399,2017,Spring,Reading,163,65,3,.
19418,2017,Spring,Reading,196,14,1,.
19420,2017,Spring,Reading,217,77,4,.
19448,2017,Spring,Reading,201,95,4,.
19451,2017,Spring,Reading,199,75,4,.
19463,2017,Spring,Reading,186,72,3,.
