student_id,year,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
11710,2017,Spring,Math,191,18,1,.
11717,2017,Spring,Math,218,33,2,.
11737,2017,Spring,Math,174,86,4,.
11742,2017,Spring,Math,210,24,1,.
11768,2017,Spring,Math,203,49,2,.
11784,2017,Spring,Math,185,62,3,.
11793,2017,Spring,Math,210,18,1,.
11824,2017,Spring,Math,159,50,3,.
11853,2017,Spring,Math,177,90,4,.
11885,2017,Spring,Math,194,5,1,.
11913,2017,Spring,Math,196,61,3,.
11924,2017,Spring,Math,238,70,3,.
11927,2017,Spring,Math,191,47,2,.
11928,2017,Spring,Math,214,32,2,.
11945,2017,Spring,Math,230,61,3,.
11946,2017,Spring,Math,185,30,2,.
11949,2017,Spring,Math,226,61,3,.
11972,2017,Spring,Math,210,68,3,.
11975,2017,Spring,Math,189,15,1,.
11987,2017,Spring,Math,186,33,2,.
12003,2017,Spring,Math,184,27,2,.
12004,2017,Spring,Math,209,22,1,.
12008,2017,Spring,Math,196,87,4,.
12017,2017,Spring,Math,186,1,1,.
12023,2017,Spring,Math,228,83,4,.
12036,2017,Spring,Math,210,18,1,.
12073,2017,Spring,Math,180,94,4,.
12101,2017,Spring,Math,185,30,2,.
12118,2017,Spring,Math,234,78,4,.
12127,2017,Spring,Math,150,25,2,.
12142,2017,Spring,Math,229,51,3,.
12148,2017,Spring,Math,193,9,1,.
12151,2017,Spring,Math,162,58,3,.
12153,2017,Spring,Math,193,23,1,.
12181,2017,Spring,Math,191,2,1,.
12200,2017,Spring,Math,188,38,2,.
12207,2017,Spring,Math,180,94,4,.
12235,2017,Spring,Math,215,27,2,.
12236,2017,Spring,Math,207,60,3,.
12248,2017,Spring,Math,204,81,4,.
12260,2017,Spring,Math,247,90,4,.
12291,2017,Spring,Math,140,8,1,.
12317,2017,Spring,Math,208,12,1,.
12321,2017,Spring,Math,219,29,2,.
12349,2017,Spring,Math,209,89,4,.
12356,2017,Spring,Math,184,27,2,.
12359,2017,Spring,Math,141,9,1,.
12366,2017,Spring,Math,179,93,4,.
12367,2017,Spring,Math,189,73,3,.
12376,2017,Spring,Math,191,18,1,.
12380,2017,Spring,Math,215,27,2,.
12396,2017,Spring,Math,164,64,3,.
12399,2017,Spring,Math,234,56,3,.
12406,2017,Spring,Math,213,23,1,.
12440,2017,Spring,Math,207,97,4,.
12472,2017,Spring,Math,215,80,4,.
12473,2017,Spring,Math,140,8,1,.
12520,2017,Spring,Math,228,44,2,.
12522,2017,Spring,Math,182,23,1,.
12528,2017,Spring,Math,179,45,2,.
12531,2017,Spring,Math,149,23,1,.
12535,2017,Spring,Math,204,52,3,.
12548,2017,Spring,Math,208,20,1,.
12562,2017,Spring,Math,174,31,2,.
12564,2017,Spring,Math,198,4,1,.
12575,2017,Spring,Math,203,24,1,.
12590,2017,Spring,Math,162,58,3,.
12591,2017,Spring,Math,230,61,3,.
12610,2017,Spring,Math,181,21,1,.
12611,2017,Spring,Math,159,5,1,.
12624,2017,Spring,Math,177,90,4,.
12663,2017,Spring,Math,156,41,2,.
12666,2017,Spring,Math,234,70,3,.
12670,2017,Spring,Math,205,55,3,.
12722,2017,Spring,Math,181,21,1,.
12727,2017,Spring,Math,195,58,3,.
12739,2017,Spring,Math,187,12,1,.
12762,2017,Spring,Math,193,2,1,.
12786,2017,Spring,Math,165,67,3,.
12795,2017,Spring,Math,206,31,2,.
12815,2017,Spring,Math,188,38,2,.
12841,2017,Spring,Math,226,80,4,.
12859,2017,Spring,Math,204,10,1,.
12868,2017,Spring,Math,200,72,3,.
12877,2017,Spring,Math,180,48,2,.
12884,2017,Spring,Math,169,76,4,.
12890,2017,Spring,Math,183,7,1,.
12892,2017,Spring,Math,170,21,1,.
12915,2017,Spring,Math,179,93,4,.
12948,2017,Spring,Math,220,37,2,.
12977,2017,Spring,Math,188,38,2,.
12987,2017,Spring,Math,197,32,2,.
13016,2017,Spring,Math,172,83,4,.
13023,2017,Spring,Math,226,40,2,.
13051,2017,Spring,Math,179,45,2,.
13054,2017,Spring,Math,133,3,1,.
13055,2017,Spring,Math,199,69,3,.
13071,2017,Spring,Math,208,63,3,.
13106,2017,Spring,Math,225,42,2,.
13113,2017,Spring,Math,234,70,3,.
13122,2017,Spring,Math,198,35,2,.
13146,2017,Spring,Math,178,92,4,.
13151,2017,Spring,Math,227,64,3,.
13193,2017,Spring,Math,192,79,4,.
13200,2017,Spring,Math,184,59,3,.
13240,2017,Spring,Math,198,67,3,.
13255,2017,Spring,Math,202,22,1,.
13266,2017,Spring,Math,198,67,3,.
13305,2017,Spring,Math,184,8,1,.
13327,2017,Spring,Math,173,28,2,.
13377,2017,Spring,Math,215,20,1,.
13404,2017,Spring,Math,210,68,3,.
13421,2017,Spring,Math,216,37,2,.
13437,2017,Spring,Math,173,8,1,.
13443,2017,Spring,Math,182,95,4,.
13460,2017,Spring,Math,160,52,3,.
13465,2017,Spring,Math,201,74,3,.
13471,2017,Spring,Math,214,32,2,.
13480,2017,Spring,Math,209,66,3,.
13530,2017,Spring,Math,174,31,2,.
13549,2017,Spring,Math,188,38,2,.
13557,2017,Spring,Math,161,55,3,.
13558,2017,Spring,Math,202,46,2,.
13560,2017,Spring,Math,199,69,3,.
13566,2017,Spring,Math,228,44,2,.
13638,2017,Spring,Math,187,68,3,.
13643,2017,Spring,Math,191,47,2,.
13656,2017,Spring,Math,194,83,4,.
13664,2017,Spring,Math,196,30,2,.
13672,2017,Spring,Math,203,13,1,.
13676,2017,Spring,Math,221,40,2,.
13709,2017,Spring,Math,169,4,1,.
13712,2017,Spring,Math,213,49,2,.
13718,2017,Spring,Math,160,52,3,.
13720,2017,Spring,Math,214,25,2,.
13722,2017,Spring,Math,203,79,4,.
13750,2017,Spring,Math,193,53,3,.
13773,2017,Spring,Math,202,46,2,.
13777,2017,Spring,Math,161,55,3,.
13798,2017,Spring,Math,199,37,2,.
13811,2017,Spring,Math,194,56,3,.
13814,2017,Spring,Math,227,54,3,.
13816,2017,Spring,Math,242,78,4,.
13824,2017,Spring,Math,219,35,2,.
13830,2017,Spring,Math,199,37,2,.
13834,2017,Spring,Math,251,85,4,.
13887,2017,Spring,Math,184,59,3,.
13903,2017,Spring,Math,216,22,1,.
13912,2017,Spring,Math,223,38,2,.
13924,2017,Spring,Math,184,27,2,.
13939,2017,Spring,Math,231,72,3,.
13984,2017,Spring,Math,239,66,3,.
13989,2017,Spring,Math,187,35,2,.
14010,2017,Spring,Math,171,81,4,.
14041,2017,Spring,Math,203,13,1,.
14045,2017,Spring,Math,157,44,2,.
14046,2017,Spring,Math,217,59,3,.
14070,2017,Spring,Math,187,35,2,.
14101,2017,Spring,Math,189,41,2,.
14106,2017,Spring,Math,227,42,2,.
14107,2017,Spring,Math,186,10,1,.
14118,2017,Spring,Math,205,55,3,.
14139,2017,Spring,Math,157,44,2,.
14163,2017,Spring,Math,178,92,4,.
14173,2017,Spring,Math,201,20,1,.
14178,2017,Spring,Math,171,81,4,.
14179,2017,Spring,Math,186,33,2,.
14203,2017,Spring,Math,202,99,4,.
14208,2017,Spring,Math,200,9,1,.
14214,2017,Spring,Math,213,49,2,.
14217,2017,Spring,Math,194,56,3,.
14224,2017,Spring,Math,201,74,3,.
14236,2017,Spring,Math,166,69,3,.
14269,2017,Spring,Math,231,55,3,.
14283,2017,Spring,Math,214,78,4,.
14293,2017,Spring,Math,196,87,4,.
14307,2017,Spring,Math,226,40,2,.
14313,2017,Spring,Math,142,10,1,.
14331,2017,Spring,Math,196,30,2,.
14335,2017,Spring,Math,172,83,4,.
14363,2017,Spring,Math,241,76,4,.
14378,2017,Spring,Math,198,67,3,.
14386,2017,Spring,Math,212,21,1,.
14395,2017,Spring,Math,235,58,3,.
14398,2017,Spring,Math,215,54,3,.
14407,2017,Spring,Math,157,4,1,.
14419,2017,Spring,Math,198,35,2,.
14428,2017,Spring,Math,232,58,3,.
14447,2017,Spring,Math,189,41,2,.
14466,2017,Spring,Math,187,35,2,.
14487,2017,Spring,Math,181,51,3,.
14492,2017,Spring,Math,164,64,3,.
14499,2017,Spring,Math,165,67,3,.
14547,2017,Spring,Math,194,3,1,.
14561,2017,Spring,Math,184,27,2,.
14598,2017,Spring,Math,178,42,2,.
14606,2017,Spring,Math,197,32,2,.
14613,2017,Spring,Math,163,61,3,.
14617,2017,Spring,Math,190,44,2,.
14635,2017,Spring,Math,218,33,2,.
14639,2017,Spring,Math,158,47,2,.
14681,2017,Spring,Math,191,2,1,.
14719,2017,Spring,Math,168,17,1,.
14721,2017,Spring,Math,207,14,1,.
14737,2017,Spring,Math,188,4,1,.
14779,2017,Spring,Math,235,64,3,.
14817,2017,Spring,Math,224,47,2,.
14829,2017,Spring,Math,147,19,1,.
14834,2017,Spring,Math,218,42,2,.
14842,2017,Spring,Math,190,75,4,.
14892,2017,Spring,Math,212,99,4,.
14900,2017,Spring,Math,195,58,3,.
14902,2017,Spring,Math,204,52,3,.
14931,2017,Spring,Math,231,55,3,.
14954,2017,Spring,Math,197,32,2,.
14975,2017,Spring,Math,208,20,1,.
14981,2017,Spring,Math,252,91,4,.
15027,2017,Spring,Math,192,50,3,.
15050,2017,Spring,Math,206,57,3,.
15072,2017,Spring,Math,198,35,2,.
15094,2017,Spring,Math,219,44,2,.
15104,2017,Spring,Math,171,24,1,.
15116,2017,Spring,Math,200,40,2,.
15193,2017,Spring,Math,209,66,3,.
15208,2017,Spring,Math,191,18,1,.
15239,2017,Spring,Math,217,26,2,.
15243,2017,Spring,Math,219,64,3,.
15250,2017,Spring,Math,195,58,3,.
15277,2017,Spring,Math,227,46,2,.
15291,2017,Spring,Math,220,47,2,.
15300,2017,Spring,Math,149,23,1,.
15301,2017,Spring,Math,234,70,3,.
15306,2017,Spring,Math,211,20,1,.
15308,2017,Spring,Math,224,40,2,.
15312,2017,Spring,Math,232,52,3,.
15315,2017,Spring,Math,194,83,4,.
15338,2017,Spring,Math,165,1,1,.
15340,2017,Spring,Math,197,4,1,.
15352,2017,Spring,Math,188,70,3,.
15364,2017,Spring,Math,184,59,3,.
15373,2017,Spring,Math,187,12,1,.
15395,2017,Spring,Math,184,59,3,.
15406,2017,Spring,Math,202,12,1,.
15424,2017,Spring,Math,192,20,1,.
15450,2017,Spring,Math,182,6,1,.
15544,2017,Spring,Math,195,11,1,.
15575,2017,Spring,Math,169,76,4,.
15580,2017,Spring,Math,186,10,1,.
15591,2017,Spring,Math,193,53,3,.
15601,2017,Spring,Math,168,74,3,.
15605,2017,Spring,Math,208,63,3,.
15613,2017,Spring,Math,200,72,3,.
15616,2017,Spring,Math,180,48,2,.
15620,2017,Spring,Math,222,35,2,.
15621,2017,Spring,Math,195,58,3,.
15657,2017,Spring,Math,205,55,3,.
15697,2017,Spring,Math,186,65,3,.
15735,2017,Spring,Math,156,41,2,.
15741,2017,Spring,Math,181,1,1,.
15803,2017,Spring,Math,211,20,1,.
15831,2017,Spring,Math,211,43,2,.
15835,2017,Spring,Math,229,51,3,.
15922,2017,Spring,Math,200,40,2,.
15945,2017,Spring,Math,141,9,1,.
16002,2017,Spring,Math,205,29,2,.
16015,2017,Spring,Math,171,24,1,.
16022,2017,Spring,Math,227,54,3,.
16039,2017,Spring,Math,209,89,4,.
16049,2017,Spring,Math,154,35,2,.
16050,2017,Spring,Math,176,36,2,.
16060,2017,Spring,Math,224,40,2,.
16067,2017,Spring,Math,230,70,3,.
16075,2017,Spring,Math,175,33,2,.
16079,2017,Spring,Math,176,36,2,.
16089,2017,Spring,Math,169,4,1,.
16104,2017,Spring,Math,175,88,4,.
16120,2017,Spring,Math,198,7,1,.
16134,2017,Spring,Math,199,38,2,.
16150,2017,Spring,Math,160,52,3,.
16158,2017,Spring,Math,201,43,2,.
16161,2017,Spring,Math,199,17,1,.
16171,2017,Spring,Math,161,7,1,.
16197,2017,Spring,Math,224,56,3,.
16223,2017,Spring,Math,161,55,3,.
16229,2017,Spring,Math,200,40,2,.
16231,2017,Spring,Math,184,59,3,.
16237,2017,Spring,Math,183,56,3,.
16241,2017,Spring,Math,222,72,3,.
16242,2017,Spring,Math,228,56,3,.
16255,2017,Spring,Math,197,4,1,.
16256,2017,Spring,Math,190,44,2,.
16257,2017,Spring,Math,207,86,4,.
16264,2017,Spring,Math,201,74,3,.
16275,2017,Spring,Math,199,37,2,.
16292,2017,Spring,Math,212,46,2,.
16297,2017,Spring,Math,172,83,4,.
16346,2017,Spring,Math,176,89,4,.
16363,2017,Spring,Math,203,79,4,.
16374,2017,Spring,Math,197,88,4,.
16381,2017,Spring,Math,197,32,2,.
16405,2017,Spring,Math,164,64,3,.
16456,2017,Spring,Math,215,80,4,.
16475,2017,Spring,Math,189,41,2,.
16479,2017,Spring,Math,249,92,4,.
16503,2017,Spring,Math,221,33,2,.
16528,2017,Spring,Math,210,41,2,.
16543,2017,Spring,Math,167,3,1,.
16566,2017,Spring,Math,196,61,3,.
16569,2017,Spring,Math,199,91,4,.
16580,2017,Spring,Math,190,1,1,.
16592,2017,Spring,Math,168,17,1,.
16595,2017,Spring,Math,168,74,3,.
16605,2017,Spring,Math,178,92,4,.
16611,2017,Spring,Math,208,36,2,.
16643,2017,Spring,Math,209,22,1,.
16645,2017,Spring,Math,210,68,3,.
16649,2017,Spring,Math,232,66,3,.
16652,2017,Spring,Math,208,15,1,.
16654,2017,Spring,Math,194,83,4,.
16666,2017,Spring,Math,207,33,2,.
16681,2017,Spring,Math,199,17,1,.
16710,2017,Spring,Math,199,8,1,.
16723,2017,Spring,Math,205,55,3,.
16729,2017,Spring,Math,203,79,4,.
16750,2017,Spring,Math,188,13,1,.
16757,2017,Spring,Math,209,22,1,.
16775,2017,Spring,Math,175,1,1,.
16803,2017,Spring,Math,177,39,2,.
16824,2017,Spring,Math,178,42,2,.
16825,2017,Spring,Math,179,93,4,.
16836,2017,Spring,Math,156,41,2,.
16837,2017,Spring,Math,219,64,3,.
16848,2017,Spring,Math,155,38,2,.
16870,2017,Spring,Math,213,17,1,.
16871,2017,Spring,Math,184,27,2,.
16877,2017,Spring,Math,194,56,3,.
16892,2017,Spring,Math,195,27,2,.
16895,2017,Spring,Math,184,59,3,.
16901,2017,Spring,Math,175,10,1,.
16933,2017,Spring,Math,204,26,2,.
16945,2017,Spring,Math,199,37,2,.
16950,2017,Spring,Math,191,18,1,.
16980,2017,Spring,Math,206,10,1,.
16981,2017,Spring,Math,185,30,2,.
16986,2017,Spring,Math,196,61,3,.
16990,2017,Spring,Math,218,62,3,.
17001,2017,Spring,Math,233,54,3,.
17066,2017,Spring,Math,212,46,2,.
17085,2017,Spring,Math,143,12,1,.
17092,2017,Spring,Math,194,10,1,.
17104,2017,Spring,Math,207,11,1,.
17107,2017,Spring,Math,217,39,2,.
17133,2017,Spring,Math,183,25,2,.
17143,2017,Spring,Math,210,14,1,.
17164,2017,Spring,Math,198,15,1,.
17171,2017,Spring,Math,210,41,2,.
17172,2017,Spring,Math,142,10,1,.
17189,2017,Spring,Math,154,35,2,.
17196,2017,Spring,Math,233,54,3,.
17212,2017,Spring,Math,195,58,3,.
17232,2017,Spring,Math,176,12,1,.
17253,2017,Spring,Math,202,12,1,.
17254,2017,Spring,Math,169,76,4,.
17262,2017,Spring,Math,168,17,1,.
17286,2017,Spring,Math,207,97,4,.
17295,2017,Spring,Math,206,57,3,.
17298,2017,Spring,Math,207,60,3,.
17332,2017,Spring,Math,190,75,4,.
17345,2017,Spring,Math,240,74,3,.
17353,2017,Spring,Math,179,17,1,.
17371,2017,Spring,Math,189,73,3,.
17375,2017,Spring,Math,152,30,2,.
17380,2017,Spring,Math,255,90,4,.
17388,2017,Spring,Math,227,42,2,.
17405,2017,Spring,Math,162,8,1,.
17422,2017,Spring,Math,174,86,4,.
17423,2017,Spring,Math,213,19,1,.
17482,2017,Spring,Math,209,38,2,.
17490,2017,Spring,Math,186,65,3,.
17492,2017,Spring,Math,231,55,3,.
17517,2017,Spring,Math,191,77,4,.
17519,2017,Spring,Math,221,30,2,.
17521,2017,Spring,Math,177,39,2,.
17539,2017,Spring,Math,218,62,3,.
17543,2017,Spring,Math,166,69,3,.
17552,2017,Spring,Math,222,42,2,.
17569,2017,Spring,Math,180,48,2,.
17573,2017,Spring,Math,183,56,3,.
17593,2017,Spring,Math,225,42,2,.
17647,2017,Spring,Math,182,23,1,.
17662,2017,Spring,Math,192,50,3,.
17676,2017,Spring,Math,209,66,3,.
17678,2017,Spring,Math,203,79,4,.
17682,2017,Spring,Math,201,43,2,.
17692,2017,Spring,Math,216,82,4,.
17706,2017,Spring,Math,171,24,1,.
17718,2017,Spring,Math,232,74,3,.
17726,2017,Spring,Math,220,37,2,.
17729,2017,Spring,Math,188,38,2,.
17736,2017,Spring,Math,216,24,1,.
17738,2017,Spring,Math,197,32,2,.
17748,2017,Spring,Math,203,7,1,.
17751,2017,Spring,Math,158,47,2,.
17787,2017,Spring,Math,181,51,3,.
17800,2017,Spring,Math,162,58,3,.
17831,2017,Spring,Math,195,27,2,.
17843,2017,Spring,Math,201,43,2,.
17845,2017,Spring,Math,202,46,2,.
17870,2017,Spring,Math,158,47,2,.
17875,2017,Spring,Math,210,68,3,.
17896,2017,Spring,Math,236,66,3,.
17903,2017,Spring,Math,176,89,4,.
17935,2017,Spring,Math,200,40,2,.
17937,2017,Spring,Math,195,11,1,.
17966,2017,Spring,Math,215,54,3,.
17970,2017,Spring,Math,191,47,2,.
18021,2017,Spring,Math,209,13,1,.
18048,2017,Spring,Math,163,10,1,.
18063,2017,Spring,Math,186,33,2,.
18067,2017,Spring,Math,221,90,4,.
18074,2017,Spring,Math,182,95,4,.
18076,2017,Spring,Math,176,89,4,.
18084,2017,Spring,Math,229,59,3,.
18085,2017,Spring,Math,215,22,1,.
18086,2017,Spring,Math,187,68,3,.
18087,2017,Spring,Math,189,41,2,.
18088,2017,Spring,Math,217,99,4,.
18109,2017,Spring,Math,183,56,3,.
18156,2017,Spring,Math,207,33,2,.
18165,2017,Spring,Math,199,8,1,.
18170,2017,Spring,Math,136,5,1,.
18174,2017,Spring,Math,185,62,3,.
18189,2017,Spring,Math,192,50,3,.
18212,2017,Spring,Math,215,54,3,.
18225,2017,Spring,Math,144,13,1,.
18234,2017,Spring,Math,213,94,4,.
18245,2017,Spring,Math,178,92,4,.
18249,2017,Spring,Math,192,79,4,.
18256,2017,Spring,Math,174,31,2,.
18275,2017,Spring,Math,201,20,1,.
18280,2017,Spring,Math,216,82,4,.
18310,2017,Spring,Math,212,21,1,.
18312,2017,Spring,Math,209,38,2,.
18364,2017,Spring,Math,191,47,2,.
18389,2017,Spring,Math,242,72,3,.
18397,2017,Spring,Math,200,40,2,.
18431,2017,Spring,Math,184,2,1,.
18440,2017,Spring,Math,198,35,2,.
18465,2017,Spring,Math,208,63,3,.
18467,2017,Spring,Math,225,38,2,.
18469,2017,Spring,Math,193,23,1,.
18476,2017,Spring,Math,202,8,1,.
18499,2017,Spring,Math,177,39,2,.
18508,2017,Spring,Math,183,25,2,.
18512,2017,Spring,Math,219,27,2,.
18550,2017,Spring,Math,204,52,3,.
18557,2017,Spring,Math,198,35,2,.
18573,2017,Spring,Math,232,58,3,.
18574,2017,Spring,Math,210,41,2,.
18601,2017,Spring,Math,146,17,1,.
18623,2017,Spring,Math,201,43,2,.
18627,2017,Spring,Math,180,94,4,.
18644,2017,Spring,Math,214,19,1,.
18651,2017,Spring,Math,174,86,4,.
18653,2017,Spring,Math,158,47,2,.
18691,2017,Spring,Math,184,59,3,.
18730,2017,Spring,Math,227,42,2,.
18754,2017,Spring,Math,171,81,4,.
18766,2017,Spring,Math,186,98,4,.
18779,2017,Spring,Math,180,94,4,.
18791,2017,Spring,Math,189,73,3,.
18796,2017,Spring,Math,213,23,1,.
18800,2017,Spring,Math,175,33,2,.
18812,2017,Spring,Math,223,44,2,.
18814,2017,Spring,Math,199,5,1,.
18819,2017,Spring,Math,207,60,3,.
18822,2017,Spring,Math,186,33,2,.
18837,2017,Spring,Math,209,22,1,.
18841,2017,Spring,Math,220,37,2,.
18858,2017,Spring,Math,211,26,2,.
18904,2017,Spring,Math,197,64,3,.
18958,2017,Spring,Math,195,58,3,.
18960,2017,Spring,Math,145,15,1,.
18998,2017,Spring,Math,238,70,3,.
19003,2017,Spring,Math,197,64,3,.
19016,2017,Spring,Math,183,56,3,.
19017,2017,Spring,Math,193,53,3,.
19036,2017,Spring,Math,177,13,1,.
19037,2017,Spring,Math,202,46,2,.
19048,2017,Spring,Math,223,54,3,.
19052,2017,Spring,Math,184,59,3,.
19058,2017,Spring,Math,180,48,2,.
19065,2017,Spring,Math,229,59,3,.
19071,2017,Spring,Math,230,87,4,.
19080,2017,Spring,Math,171,81,4,.
19085,2017,Spring,Math,239,66,3,.
19094,2017,Spring,Math,195,58,3,.
19118,2017,Spring,Math,233,68,3,.
19122,2017,Spring,Math,203,7,1,.
19127,2017,Spring,Math,188,70,3,.
19133,2017,Spring,Math,210,14,1,.
19176,2017,Spring,Math,198,15,1,.
19183,2017,Spring,Math,177,39,2,.
19188,2017,Spring,Math,188,38,2,.
19190,2017,Spring,Math,196,30,2,.
19206,2017,Spring,Math,201,6,1,.
19212,2017,Spring,Math,164,2,1,.
19219,2017,Spring,Math,171,81,4,.
19223,2017,Spring,Math,188,38,2,.
19231,2017,Spring,Math,201,43,2,.
19259,2017,Spring,Math,184,27,2,.
19277,2017,Spring,Math,187,35,2,.
19283,2017,Spring,Math,188,70,3,.
19323,2017,Spring,Math,197,32,2,.
19358,2017,Spring,Math,202,7,1,.
19370,2017,Spring,Math,194,83,4,.
19375,2017,Spring,Math,183,56,3,.
19382,2017,Spring,Math,227,42,2,.
19396,2017,Spring,Math,176,36,2,.
19399,2017,Spring,Math,157,44,2,.
19418,2017,Spring,Math,186,1,1,.
19420,2017,Spring,Math,227,82,4,.
19448,2017,Spring,Math,217,99,4,.
19451,2017,Spring,Math,201,74,3,.
19463,2017,Spring,Math,193,81,4,.
19525,2017,Spring,Math,183,1,1,.
19535,2017,Spring,Math,198,99,4,.
19547,2017,Spring,Math,215,35,2,.
19566,2017,Spring,Math,183,56,3,.
19571,2017,Spring,Math,179,17,1,.
19582,2017,Spring,Math,195,27,2,.
19599,2017,Spring,Math,181,51,3,.
19602,2017,Spring,Math,158,47,2,.
19614,2017,Spring,Math,183,7,1,.
19636,2017,Spring,Math,204,14,1,.
19644,2017,Spring,Math,231,55,3,.
19671,2017,Spring,Math,209,66,3,.
19694,2017,Spring,Math,199,17,1,.
19746,2017,Spring,Math,208,20,1,.
19776,2017,Spring,Math,158,47,2,.
19809,2017,Spring,Math,163,2,1,.
19816,2017,Spring,Math,209,66,3,.
19818,2017,Spring,Math,205,55,3,.
19825,2017,Spring,Math,214,25,2,.
19851,2017,Spring,Math,149,23,1,.
19856,2017,Spring,Math,235,58,3,.
19865,2017,Spring,Math,214,32,2,.
19869,2017,Spring,Math,206,31,2,.
19885,2017,Spring,Math,241,70,3,.
19889,2017,Spring,Math,230,61,3,.
19893,2017,Spring,Math,216,99,4,.
19936,2017,Spring,Math,192,50,3,.
19939,2017,Spring,Math,221,90,4,.
19944,2017,Spring,Math,204,14,1,.
19945,2017,Spring,Math,199,5,1,.
19967,2017,Spring,Math,219,27,2,.
19971,2017,Spring,Math,198,35,2,.
19989,2017,Spring,Math,193,2,1,.
19990,2017,Spring,Math,166,3,1,.
20027,2017,Spring,Math,246,94,4,.
20038,2017,Spring,Math,196,30,2,.
